Age,Gender,Country,Academic_Level,Most_Used_Platform,Purpose_Of_Use,Avg_Daily_Usage_Hours,Daily_Unlocks,Study_Hours,Physical_Activity_Hours,Sleep_Hours_Per_Night,Stress_Level,Mental_Health_Score,Stress_Num,Risk_Index,Risk_Level,En_Riesgo,Usage_Level,Sleep_Deficit,Unlocks_Per_Hour,Study_Usage_Ratio
18,Male,Other,High School,Twitter,News,5.6,207,1.7,1.9,6.2,Very High,6.5,3,0.775,Alto,True,Alto,False,37.0,0.3
22,Female,Other,Undergraduate,LinkedIn,Education,1.6,87,7.4,2.7,7.3,Medium,7.6,1,0.25,Bajo,False,Bajo,False,54.4,4.62
21,Female,USA,Undergraduate,Facebook,Networking,3.9,123,4.7,3.0,7.6,Medium,8.3,1,0.323,Bajo,False,Moderado,False,31.5,1.21
20,Female,Other,Undergraduate,Snapchat,Entertainment,4.3,160,2.3,2.2,6.2,High,6.7,2,0.627,Medio,False,Moderado,False,37.2,0.53
24,Female,Other,Graduate,YouTube,Education,7.6,225,1.1,1.3,5.6,Very High,5.5,3,0.857,Alto,True,Muy alto,True,29.6,0.14
24,Female,India,Graduate,Snapchat,Entertainment,2.8,117,4.6,2.0,7.4,Medium,7.4,1,0.379,Bajo,False,Bajo,False,41.8,1.64
19,Female,Other,Undergraduate,LinkedIn,Education,4.7,169,3.7,1.8,7.0,High,6.4,2,0.585,Medio,False,Moderado,False,36.0,0.79
22,Male,Mexico,Undergraduate,WhatsApp,News,6.2,212,1.3,0.8,5.9,Very High,6.2,3,0.809,Alto,True,Alto,True,34.2,0.21
22,Male,Bangladesh,Undergraduate,Facebook,Networking,4.1,147,2.6,2.0,7.3,Medium,5.0,1,0.601,Medio,False,Moderado,False,35.9,0.63
19,Female,Maldives,Undergraduate,Instagram,Entertainment,4.7,183,2.8,2.1,5.7,High,6.1,2,0.64,Medio,False,Moderado,True,38.9,0.6
22,Female,Denmark,Undergraduate,Twitter,News,4.7,162,3.8,2.0,7.3,High,7.2,2,0.535,Medio,False,Moderado,False,34.5,0.81
19,Female,USA,Undergraduate,Instagram,Entertainment,8.6,257,1.3,0.3,3.7,Very High,5.3,3,0.86,Alto,True,Muy alto,True,29.9,0.15
18,Male,Other,High School,Instagram,Entertainment,7.0,219,1.3,1.6,5.5,Very High,4.7,3,0.895,Alto,True,Muy alto,True,31.3,0.19
24,Female,Other,Graduate,Instagram,Entertainment,3.8,152,5.9,2.1,8.6,Medium,8.8,1,0.244,Bajo,False,Bajo,False,40.0,1.55
19,Female,Switzerland,Undergraduate,Instagram,Entertainment,3.0,106,3.8,1.1,8.2,Medium,8.1,1,0.372,Bajo,False,Bajo,False,35.3,1.27
20,Male,Canada,Undergraduate,LinkedIn,Education,4.1,156,4.3,2.3,6.9,Medium,6.6,1,0.438,Bajo,False,Moderado,False,38.0,1.05
23,Male,India,Graduate,Instagram,Entertainment,3.9,149,5.1,2.0,6.4,Medium,6.5,1,0.41,Bajo,False,Moderado,False,38.2,1.31
22,Male,Other,Undergraduate,Snapchat,Entertainment,7.5,243,1.0,1.1,5.6,Very High,6.0,3,0.833,Alto,True,Muy alto,True,32.4,0.13
22,Male,Other,Undergraduate,Facebook,Networking,4.0,161,3.7,1.6,6.2,Medium,6.1,1,0.492,Medio,False,Moderado,False,40.2,0.92
21,Male,India,Undergraduate,Facebook,Networking,4.9,157,3.2,1.5,8.8,Medium,7.1,1,0.455,Bajo,False,Moderado,False,32.0,0.65
21,Male,Pakistan,Undergraduate,Instagram,Entertainment,4.8,151,2.6,1.3,6.6,Medium,5.2,1,0.589,Medio,False,Moderado,False,31.5,0.54
20,Female,Other,Undergraduate,TikTok,Entertainment,5.1,172,1.7,2.0,7.0,Medium,6.7,1,0.541,Medio,False,Alto,False,33.7,0.33
24,Female,USA,Graduate,LinkedIn,Education,3.6,124,4.9,1.0,7.1,Medium,7.0,1,0.39,Bajo,False,Bajo,False,34.4,1.36
20,Female,Netherlands,Undergraduate,Instagram,Entertainment,3.6,131,5.6,2.6,8.6,Medium,7.5,1,0.331,Bajo,False,Bajo,False,36.4,1.56
19,Male,India,Undergraduate,Facebook,Networking,5.7,187,2.8,0.9,7.2,Very High,6.4,3,0.734,Medio,False,Alto,False,32.8,0.49
19,Female,Other,Undergraduate,YouTube,Education,8.2,250,0.7,1.7,5.9,Very High,4.7,3,0.92,Alto,True,Muy alto,True,30.5,0.09
21,Male,Pakistan,Undergraduate,Instagram,Entertainment,3.4,142,5.0,2.5,8.2,Medium,4.9,1,0.506,Medio,False,Bajo,False,41.8,1.47
20,Female,France,Undergraduate,Instagram,Entertainment,4.4,142,4.2,1.9,8.0,Medium,6.8,1,0.43,Bajo,False,Moderado,False,32.3,0.95
22,Male,Other,Undergraduate,Twitter,News,2.3,100,5.2,2.4,7.9,Medium,7.2,1,0.365,Bajo,False,Bajo,False,43.5,2.26
20,Female,USA,Undergraduate,TikTok,Entertainment,8.5,247,0.8,0.9,4.3,Very High,4.9,3,0.904,Alto,True,Muy alto,True,29.1,0.09
22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.2,134,3.7,2.0,8.0,Medium,6.3,1,0.48,Bajo,False,Moderado,False,31.9,0.88
21,Male,Russia,Undergraduate,YouTube,Education,3.5,142,6.7,1.1,6.7,High,6.9,2,0.431,Bajo,False,Bajo,False,40.6,1.91
19,Male,Lebanon,Undergraduate,YouTube,Education,5.9,172,1.0,2.0,5.2,Very High,5.0,3,0.89,Alto,True,Alto,True,29.2,0.17
22,Male,Mexico,Undergraduate,WhatsApp,News,5.6,197,2.0,0.2,6.5,High,6.1,2,0.674,Medio,False,Alto,False,35.2,0.36
18,Male,Other,High School,Twitter,News,1.6,98,5.9,3.5500000000000003,7.7,Low,8.0,0,0.179,Bajo,False,Bajo,False,61.2,3.69
19,Female,Russia,Undergraduate,Instagram,Entertainment,6.8,204,1.0,1.4,5.8,Very High,3.8,3,0.959,Alto,True,Muy alto,True,30.0,0.15
23,Female,Other,Graduate,Snapchat,Entertainment,5.7,171,1.7,2.1,6.9,High,6.1,2,0.687,Medio,False,Alto,False,30.0,0.3
24,Female,Other,Graduate,YouTube,Education,7.3,242,0.8,1.5,5.0,Very High,4.7,3,0.916,Alto,True,Muy alto,True,33.2,0.11
21,Female,Canada,Undergraduate,Instagram,Entertainment,3.4,126,6.0,2.9,7.4,Low,7.1,0,0.227,Bajo,False,Bajo,False,37.1,1.76
22,Male,Nepal,Undergraduate,Facebook,Networking,3.8,142,4.1,1.9,8.3,Low,6.9,0,0.318,Bajo,False,Bajo,False,37.4,1.08
23,Male,India,Graduate,Instagram,Entertainment,2.0,81,4.5,2.5,7.9,Low,7.0,0,0.295,Bajo,False,Bajo,False,40.5,2.25
21,Male,USA,Undergraduate,YouTube,Education,6.9,237,0.8,0.6,6.0,Very High,4.8,3,0.91,Alto,True,Muy alto,False,34.3,0.12
23,Male,Other,Graduate,Instagram,Entertainment,3.7,121,4.4,2.5,6.4,Medium,6.9,1,0.416,Bajo,False,Bajo,False,32.7,1.19
19,Female,Japan,Undergraduate,LINE,Entertainment,3.0,134,4.3,2.2,8.4,Low,7.9,0,0.252,Bajo,False,Bajo,False,44.7,1.43
21,Male,Australia,Undergraduate,TikTok,Entertainment,7.4,225,0.8,1.5,4.6,Very High,5.9,3,0.847,Alto,True,Muy alto,True,30.4,0.11
22,Male,Germany,Undergraduate,Facebook,Networking,3.7,113,4.4,2.2,8.4,Medium,7.8,1,0.364,Bajo,False,Bajo,False,30.5,1.19
20,Female,Italy,Undergraduate,TikTok,Entertainment,4.6,166,3.4,1.4,7.5,Medium,6.6,1,0.475,Bajo,False,Moderado,False,36.1,0.74
19,Female,Other,Undergraduate,Instagram,Entertainment,3.2,130,5.5,2.0,7.9,Medium,7.7,1,0.324,Bajo,False,Bajo,False,40.6,1.72
23,Male,India,Graduate,TikTok,Entertainment,1.9,113,5.8,2.6,7.2,Medium,8.9,1,0.243,Bajo,False,Bajo,False,59.5,3.05
22,Male,India,Undergraduate,WhatsApp,Education,6.5,210,0.7,1.9,5.6,High,4.9,2,0.797,Alto,True,Muy alto,True,32.3,0.11
19,Female,Other,Undergraduate,LinkedIn,Education,3.6,120,4.2,1.5,6.2,Medium,6.5,1,0.448,Bajo,False,Bajo,False,33.3,1.17
23,Female,Other,Graduate,YouTube,Education,7.4,220,1.0,1.0,5.3,Very High,4.2,3,0.936,Alto,True,Muy alto,True,29.7,0.14
24,Male,Australia,Graduate,Snapchat,Entertainment,4.1,131,4.0,2.8,8.5,Medium,8.7,1,0.33,Bajo,False,Moderado,False,32.0,0.98
22,Male,Russia,Undergraduate,VKontakte,Education,3.8,139,2.7,2.2,8.0,Medium,7.4,1,0.459,Bajo,False,Bajo,False,36.6,0.71
19,Female,Sri Lanka,Undergraduate,Facebook,Networking,5.2,152,2.4,1.4,7.0,Medium,6.8,1,0.506,Medio,False,Alto,False,29.2,0.46
21,Female,India,Undergraduate,Instagram,Entertainment,5.3,171,2.6,1.6,5.2,High,6.0,2,0.655,Medio,False,Alto,True,32.3,0.49
18,Female,Other,High School,YouTube,Education,2.1,89,5.8,1.9,7.8,Low,8.2,0,0.172,Bajo,False,Bajo,False,42.4,2.76
23,Female,Other,Graduate,TikTok,Entertainment,3.1,124,4.5,2.7,7.7,Medium,9.1,1,0.286,Bajo,False,Bajo,False,40.0,1.45
21,Male,India,Undergraduate,Facebook,Networking,4.7,157,3.0,1.8,8.9,Medium,6.8,1,0.481,Bajo,False,Moderado,False,33.4,0.64
19,Male,Other,Undergraduate,YouTube,Education,3.4,136,4.6,1.9,8.7,Low,7.3,0,0.274,Bajo,False,Bajo,False,40.0,1.35
19,Female,Norway,Undergraduate,Instagram,Entertainment,5.2,154,3.7,2.3,5.7,High,5.0,2,0.666,Medio,False,Alto,True,29.6,0.71
19,Female,Brazil,Undergraduate,WhatsApp,Entertainment,5.9,184,1.2,1.9,6.7,High,6.2,2,0.702,Medio,False,Alto,False,31.2,0.2
23,Female,India,Graduate,Snapchat,Entertainment,1.1,74,5.7,3.0,7.3,Low,7.2,0,0.233,Bajo,False,Bajo,False,67.3,5.18
22,Male,Mexico,Undergraduate,WhatsApp,Education,7.3,212,0.8,0.6,4.8,Very High,6.3,3,0.824,Alto,True,Muy alto,True,29.0,0.11
22,Male,France,Undergraduate,Facebook,Networking,4.4,165,1.8,2.1,7.0,High,7.2,2,0.619,Medio,False,Moderado,False,37.5,0.41
21,Male,USA,Undergraduate,Facebook,Networking,6.9,203,0.9,0.8,5.7,Very High,5.5,3,0.866,Alto,True,Muy alto,True,29.4,0.13
19,Female,Other,Undergraduate,LinkedIn,Education,5.0,151,2.1,2.7,6.7,High,6.8,2,0.63,Medio,False,Moderado,False,30.2,0.42
22,Female,Other,Undergraduate,TikTok,Entertainment,7.3,242,2.3,1.3,4.9,Very High,6.1,3,0.772,Alto,True,Muy alto,True,33.2,0.32
21,Female,India,Undergraduate,Instagram,Entertainment,5.8,189,2.4,1.3,5.6,High,5.8,2,0.674,Medio,False,Alto,True,32.6,0.41
24,Female,Other,Graduate,Twitter,News,3.0,115,5.2,2.3,7.1,Medium,8.0,1,0.319,Bajo,False,Bajo,False,38.3,1.73
23,Male,India,Graduate,Instagram,Entertainment,2.1,81,5.0,2.9,7.9,Low,6.7,0,0.291,Bajo,False,Bajo,False,38.6,2.38
24,Female,Canada,Graduate,TikTok,Entertainment,5.4,201,2.2,0.6,6.8,High,6.2,2,0.66,Medio,False,Alto,False,37.2,0.41
19,Male,Nepal,Undergraduate,TikTok,Entertainment,4.1,128,3.4,1.7,8.4,High,6.9,2,0.569,Medio,False,Moderado,False,31.2,0.83
22,Male,France,Undergraduate,Facebook,Networking,4.6,165,2.3,1.8,7.5,High,6.9,2,0.615,Medio,False,Moderado,False,35.9,0.5
22,Male,Germany,Undergraduate,Facebook,Networking,4.1,138,4.4,2.5,7.5,Medium,7.8,1,0.364,Bajo,False,Moderado,False,33.7,1.07
23,Female,USA,Graduate,YouTube,Education,7.7,255,0.9,1.0,4.9,Very High,6.2,3,0.825,Alto,True,Muy alto,True,33.1,0.12
20,Male,Canada,Undergraduate,LinkedIn,Education,4.3,156,3.9,2.9,6.4,Medium,6.6,1,0.454,Bajo,False,Moderado,False,36.3,0.91
20,Female,Ireland,Undergraduate,TikTok,Entertainment,4.0,135,3.7,2.4,7.8,Medium,6.9,1,0.446,Bajo,False,Moderado,False,33.8,0.92
21,Male,Canada,Undergraduate,Facebook,Networking,5.6,200,3.5,1.4,6.2,High,6.3,2,0.6,Medio,False,Alto,False,35.7,0.62
20,Male,Other,Undergraduate,Instagram,Entertainment,5.2,183,2.4,1.1,6.8,Very High,6.9,3,0.722,Medio,False,Alto,False,35.2,0.46
21,Male,India,Undergraduate,WhatsApp,News,6.9,224,3.3,1.4,6.0,Very High,5.3,3,0.777,Alto,True,Muy alto,False,32.5,0.48
21,Female,Canada,Undergraduate,Twitter,News,7.7,219,1.0,0.7,5.4,Very High,4.6,3,0.913,Alto,True,Muy alto,True,28.4,0.13
22,Male,Other,Undergraduate,Instagram,Entertainment,1.9,101,6.9,2.2,7.2,Medium,8.1,1,0.242,Bajo,False,Bajo,False,53.2,3.63
21,Male,Finland,Undergraduate,Instagram,Entertainment,4.5,140,2.7,1.6,7.4,Medium,6.9,1,0.487,Medio,False,Moderado,False,31.1,0.6
19,Female,USA,Undergraduate,Facebook,Networking,6.1,211,2.0,1.6,4.5,Very High,4.2,3,0.894,Alto,True,Alto,True,34.6,0.33
19,Female,UAE,Undergraduate,Instagram,Entertainment,6.7,221,1.2,2.5,5.8,High,5.1,2,0.765,Alto,True,Muy alto,True,33.0,0.18
22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.2,142,4.3,2.5,8.6,Medium,6.2,1,0.461,Bajo,False,Moderado,False,33.8,1.02
20,Female,Mexico,Undergraduate,Facebook,Networking,6.2,197,1.4,2.2,6.1,Very High,4.8,3,0.885,Alto,True,Alto,False,31.8,0.23
20,Female,India,Undergraduate,TikTok,Entertainment,7.5,210,1.0,1.7,5.6,Very High,3.9,3,0.953,Alto,True,Muy alto,True,28.0,0.13
18,Male,Other,High School,Snapchat,Entertainment,7.6,241,2.1,1.4,4.7,Very High,4.8,3,0.856,Alto,True,Muy alto,True,31.7,0.28
20,Female,France,Undergraduate,Instagram,Entertainment,2.6,104,5.4,2.2,9.2,Low,7.0,0,0.257,Bajo,False,Bajo,False,40.0,2.08
18,Male,USA,High School,Facebook,Networking,4.2,166,4.0,1.5,7.2,Medium,6.2,1,0.473,Bajo,False,Moderado,False,39.5,0.95
22,Male,Other,Undergraduate,Facebook,Networking,1.9,84,5.7,2.8,8.2,Low,8.6,0,0.153,Bajo,False,Bajo,False,44.2,3.0
20,Female,Switzerland,Undergraduate,Instagram,Entertainment,3.6,133,2.0,2.2,8.8,Medium,7.7,1,0.471,Bajo,False,Bajo,False,36.9,0.56
21,Female,UK,Undergraduate,Twitter,News,6.1,191,1.6,1.4,6.5,Very High,4.9,3,0.871,Alto,True,Alto,False,31.3,0.26
21,Female,Other,Undergraduate,Instagram,Entertainment,4.4,143,3.7,1.2,6.8,High,6.8,2,0.562,Medio,False,Moderado,False,32.5,0.84
18,Male,UK,High School,LinkedIn,Education,7.2,245,1.0,1.1,5.1,Very High,4.1,3,0.942,Alto,True,Muy alto,True,34.0,0.14
24,Female,Poland,Graduate,TikTok,Entertainment,6.4,184,2.6,1.4,6.4,High,5.1,2,0.706,Medio,False,Muy alto,False,28.8,0.41
20,Female,Spain,Undergraduate,TikTok,Entertainment,4.3,169,2.5,1.7,7.2,High,6.0,2,0.659,Medio,False,Moderado,False,39.3,0.58
18,Male,Other,High School,TikTok,Entertainment,6.0,203,1.3,2.0,5.7,Very High,4.9,3,0.883,Alto,True,Alto,True,33.8,0.22
18,Female,Other,High School,LinkedIn,Education,5.8,204,1.6,1.2,6.0,High,5.0,2,0.754,Medio,False,Alto,False,35.2,0.28
23,Male,Germany,Graduate,TikTok,Entertainment,3.4,106,5.7,2.8,9.0,Low,8.1,0,0.182,Bajo,False,Bajo,False,31.2,1.68
22,Male,Other,Undergraduate,Snapchat,Entertainment,7.6,243,0.5,1.4,6.0,Very High,5.8,3,0.865,Alto,True,Muy alto,False,32.0,0.07
23,Male,Other,Graduate,Snapchat,Entertainment,6.5,214,0.8,2.1,5.9,Very High,5.3,3,0.881,Alto,True,Muy alto,True,32.9,0.12
21,Male,Other,Undergraduate,YouTube,Education,5.8,200,2.0,0.0,7.4,High,6.2,2,0.668,Medio,False,Alto,False,34.5,0.34
21,Male,Other,Undergraduate,Snapchat,Entertainment,8.3,262,1.0,1.3,4.5,Very High,5.4,3,0.867,Alto,True,Muy alto,True,31.6,0.12
21,Male,India,Undergraduate,Facebook,Networking,7.6,247,0.8,1.3,5.9,Very High,4.8,3,0.91,Alto,True,Muy alto,True,32.5,0.11
19,Female,Other,Undergraduate,Twitter,News,5.7,191,3.7,0.7,5.5,Very High,5.2,3,0.765,Alto,True,Alto,True,33.5,0.65
22,Male,Other,Undergraduate,Facebook,Networking,4.2,161,3.9,2.2,6.9,Medium,6.2,1,0.477,Bajo,False,Moderado,False,38.3,0.93
24,Male,Other,Graduate,LinkedIn,Education,4.2,137,2.3,1.5,7.7,High,6.9,2,0.615,Medio,False,Moderado,False,32.6,0.55
23,Female,Other,Graduate,Instagram,Entertainment,7.2,233,1.1,1.5,6.2,Very High,5.3,3,0.869,Alto,True,Muy alto,False,32.4,0.15
21,Male,Canada,Undergraduate,YouTube,Education,3.7,151,4.2,1.8,6.4,Medium,5.7,1,0.494,Medio,False,Bajo,False,40.8,1.14
24,Male,China,Graduate,WeChat,News,5.6,176,1.1,1.5,7.1,High,5.9,2,0.723,Medio,False,Alto,False,31.4,0.2
19,Male,Other,Undergraduate,TikTok,Entertainment,4.3,165,4.7,2.2,7.1,High,6.1,2,0.561,Medio,False,Moderado,False,38.4,1.09
22,Male,Poland,Undergraduate,Facebook,Networking,3.6,151,4.5,2.2,8.0,Medium,7.3,1,0.389,Bajo,False,Bajo,False,41.9,1.25
18,Male,Other,High School,Snapchat,Entertainment,6.2,208,1.1,1.3,5.6,Very High,4.4,3,0.92,Alto,True,Alto,True,33.5,0.18
22,Male,Other,Undergraduate,TikTok,Entertainment,1.8,71,6.4,2.7,8.0,Low,8.7,0,0.118,Bajo,False,Bajo,False,39.4,3.56
21,Male,Denmark,Undergraduate,Facebook,Networking,3.3,116,5.9,2.4,8.5,Medium,8.2,1,0.279,Bajo,False,Bajo,False,35.2,1.79
24,Male,China,Graduate,WeChat,Entertainment,5.6,188,2.2,0.9,6.7,High,6.2,2,0.66,Medio,False,Alto,False,33.6,0.39
20,Female,USA,Undergraduate,TikTok,Entertainment,7.9,240,0.9,1.0,4.4,Very High,5.3,3,0.877,Alto,True,Muy alto,True,30.4,0.11
20,Male,Australia,Undergraduate,Snapchat,Entertainment,5.7,182,1.4,1.4,5.9,Very High,5.1,3,0.868,Alto,True,Alto,True,31.9,0.25
19,Female,India,Undergraduate,Facebook,Networking,5.8,193,1.5,1.0,7.6,High,6.8,2,0.655,Medio,False,Alto,False,33.3,0.26
20,Female,India,Undergraduate,Instagram,Entertainment,5.3,192,3.8,2.2,5.6,High,5.8,2,0.616,Medio,False,Alto,True,36.2,0.72
23,Female,USA,Graduate,Instagram,Entertainment,3.7,148,4.9,1.4,7.6,Medium,7.3,1,0.372,Bajo,False,Bajo,False,40.0,1.32
20,Female,Nepal,Undergraduate,TikTok,Entertainment,5.3,188,2.4,1.7,5.6,High,5.8,2,0.674,Medio,False,Alto,True,35.5,0.45
23,Male,Australia,Graduate,YouTube,Education,3.4,111,4.7,3.2,9.0,Medium,8.0,1,0.34,Bajo,False,Bajo,False,32.6,1.38
21,Female,Other,Undergraduate,YouTube,Education,4.6,138,3.7,3.0,6.1,High,6.4,2,0.585,Medio,False,Moderado,False,30.0,0.8
24,Female,Other,Graduate,TikTok,Entertainment,6.2,202,1.9,1.4,5.0,High,5.8,2,0.695,Medio,False,Alto,True,32.6,0.31
19,Female,Bangladesh,Undergraduate,Instagram,Entertainment,5.1,168,3.5,0.8,5.8,High,4.9,2,0.68,Medio,False,Alto,True,32.9,0.69
19,Female,USA,Undergraduate,Instagram,Entertainment,7.1,213,1.2,1.2,5.6,Very High,4.2,3,0.928,Alto,True,Muy alto,True,30.0,0.17
19,Female,Netherlands,Undergraduate,Instagram,Entertainment,3.6,132,4.9,2.4,8.7,Low,8.2,0,0.209,Bajo,False,Bajo,False,36.7,1.36
23,Female,Other,Graduate,LinkedIn,Education,1.4,73,7.1,2.5,8.7,Low,7.6,0,0.152,Bajo,False,Bajo,False,52.1,5.07
20,Female,Nepal,Undergraduate,TikTok,Entertainment,5.4,199,1.7,1.1,6.0,High,6.1,2,0.687,Medio,False,Alto,False,36.9,0.31
20,Male,Other,Undergraduate,Twitter,News,8.4,233,0.9,1.2,4.6,Very High,5.1,3,0.889,Alto,True,Muy alto,True,27.7,0.11
20,Female,Switzerland,Undergraduate,Instagram,Entertainment,3.6,150,5.1,2.2,8.4,Low,8.0,0,0.213,Bajo,False,Bajo,False,41.7,1.42
19,Female,USA,Undergraduate,Instagram,Entertainment,6.4,208,2.1,2.2,5.8,High,5.1,2,0.727,Medio,False,Muy alto,True,32.5,0.33
19,Male,Other,Undergraduate,YouTube,Education,3.3,136,5.0,1.7,8.9,Low,7.4,0,0.251,Bajo,False,Bajo,False,41.2,1.52
21,Male,Italy,Undergraduate,TikTok,Entertainment,5.2,155,2.8,1.4,7.1,High,4.7,2,0.721,Medio,False,Alto,False,29.8,0.54
21,Male,Italy,Undergraduate,Instagram,Entertainment,5.7,167,3.1,1.5,6.5,High,5.2,2,0.68,Medio,False,Alto,False,29.3,0.54
19,Female,India,Undergraduate,WhatsApp,Education,6.7,231,0.9,1.8,6.1,Very High,5.3,3,0.877,Alto,True,Muy alto,False,34.5,0.13
21,Male,Denmark,Undergraduate,Facebook,Networking,3.5,127,4.5,1.6,6.8,Medium,7.1,1,0.401,Bajo,False,Bajo,False,36.3,1.29
21,Male,Other,Undergraduate,LinkedIn,Education,8.4,236,0.7,1.1,5.6,Very High,5.2,3,0.891,Alto,True,Muy alto,True,28.1,0.08
21,Male,Mexico,Undergraduate,WhatsApp,Entertainment,6.8,196,1.8,1.2,5.6,Very High,5.7,3,0.816,Alto,True,Muy alto,True,28.8,0.26
20,Female,Brazil,Undergraduate,Instagram,Entertainment,6.0,211,2.4,1.3,6.2,Very High,6.1,3,0.768,Alto,True,Alto,False,35.2,0.4
22,Male,Other,Undergraduate,Facebook,Networking,6.4,190,3.6,1.8,5.8,Very High,5.7,3,0.741,Medio,False,Muy alto,True,29.7,0.56
22,Male,India,Undergraduate,Twitter,News,5.6,182,1.8,0.8,7.2,High,6.8,2,0.642,Medio,False,Alto,False,32.5,0.32
23,Male,Australia,Graduate,YouTube,Education,3.5,149,6.0,2.4,8.7,Medium,7.9,1,0.292,Bajo,False,Bajo,False,42.6,1.71
22,Female,Other,Undergraduate,YouTube,Education,6.0,202,1.7,2.6,5.8,Very High,4.6,3,0.884,Alto,True,Alto,True,33.7,0.28
19,Male,Nepal,Undergraduate,TikTok,Entertainment,4.0,142,2.9,2.6,8.7,Medium,7.0,1,0.473,Bajo,False,Moderado,False,35.5,0.72
22,Male,Other,Undergraduate,Snapchat,Entertainment,6.5,226,1.2,2.2,5.3,Very High,5.5,3,0.853,Alto,True,Muy alto,True,34.8,0.18
20,Male,Other,Undergraduate,TikTok,Entertainment,3.7,123,5.0,2.8,7.8,High,7.8,2,0.45,Bajo,False,Bajo,False,33.2,1.35
22,Female,Other,Undergraduate,Instagram,Entertainment,7.9,257,0.9,0.8,4.8,Very High,3.9,3,0.958,Alto,True,Muy alto,True,32.5,0.11
24,Male,Other,Graduate,LinkedIn,Education,3.4,131,3.8,1.8,7.1,Medium,8.6,1,0.344,Bajo,False,Bajo,False,38.5,1.12
19,Male,Andorra,Undergraduate,TikTok,Entertainment,5.7,187,3.6,1.7,5.1,High,5.4,2,0.647,Medio,False,Alto,True,32.8,0.63
19,Female,USA,Undergraduate,Facebook,Networking,6.0,207,2.5,0.6,5.1,High,4.4,2,0.751,Medio,False,Alto,True,34.5,0.42
19,Female,Norway,Undergraduate,Instagram,Entertainment,4.7,154,4.0,2.5,5.3,High,5.0,2,0.653,Medio,False,Moderado,True,32.8,0.85
21,Male,Other,Undergraduate,Twitter,News,3.6,132,5.7,0.9,7.7,Low,8.8,0,0.141,Bajo,False,Bajo,False,36.7,1.58
18,Female,Other,High School,Snapchat,Entertainment,3.8,149,2.9,2.7,6.0,Medium,6.6,1,0.496,Medio,False,Bajo,False,39.2,0.76
20,Female,Morocco,Undergraduate,TikTok,Entertainment,4.2,140,4.0,2.1,5.5,High,6.1,2,0.59,Medio,False,Moderado,True,33.3,0.95
22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.1,155,5.2,2.1,8.5,Medium,6.0,1,0.434,Bajo,False,Moderado,False,37.8,1.27
22,Male,Russia,Undergraduate,VKontakte,News,4.4,154,2.7,1.6,7.6,Very High,7.1,3,0.698,Medio,False,Moderado,False,35.0,0.61
21,Male,Pakistan,Undergraduate,Instagram,Entertainment,4.2,139,4.2,1.9,6.9,High,5.0,2,0.645,Medio,False,Moderado,False,33.1,1.0
19,Female,USA,Undergraduate,TikTok,Entertainment,7.2,233,1.5,0.0,5.3,Very High,4.0,3,0.927,Alto,True,Muy alto,True,32.4,0.21
20,Female,Other,Undergraduate,YouTube,Education,3.4,146,5.2,1.8,7.2,Low,6.8,0,0.277,Bajo,False,Bajo,False,42.9,1.53
22,Male,Maldives,Undergraduate,TikTok,Entertainment,4.6,145,2.0,1.6,4.1,High,5.9,2,0.685,Medio,False,Moderado,True,31.5,0.43
22,Female,USA,Undergraduate,LinkedIn,Education,4.3,143,3.5,2.5,6.6,High,6.7,2,0.577,Medio,False,Moderado,False,33.3,0.81
19,Male,Bangladesh,Undergraduate,TikTok,Entertainment,4.5,140,4.7,2.0,7.5,Medium,4.9,1,0.519,Medio,False,Moderado,False,31.1,1.04
22,Male,India,Undergraduate,WhatsApp,Education,7.2,214,1.7,1.4,5.1,Very High,5.1,3,0.855,Alto,True,Muy alto,True,29.7,0.24
24,Female,Other,Graduate,YouTube,Education,2.1,94,6.1,2.1,9.0,Low,8.4,0,0.148,Bajo,False,Bajo,False,44.8,2.9
22,Male,Poland,Undergraduate,Facebook,Networking,3.7,145,3.8,2.4,8.1,High,7.3,2,0.529,Medio,False,Bajo,False,39.2,1.03
19,Female,USA,Undergraduate,Instagram,Entertainment,6.7,213,1.2,1.6,6.0,Very High,3.7,3,0.957,Alto,True,Muy alto,False,31.8,0.18
19,Female,Costa Rica,Undergraduate,Instagram,Entertainment,6.0,180,3.1,1.0,5.5,Very High,4.9,3,0.808,Alto,True,Alto,True,30.0,0.52
22,Male,USA,Undergraduate,LinkedIn,Education,5.6,204,3.2,0.7,6.5,Medium,6.5,1,0.49,Medio,False,Alto,False,36.4,0.57
18,Male,Other,High School,Twitter,News,7.3,219,0.8,1.6,5.2,Very High,4.6,3,0.922,Alto,True,Muy alto,True,30.0,0.11
20,Female,Spain,Undergraduate,Instagram,Entertainment,6.4,197,2.9,1.0,7.1,Very High,5.0,3,0.811,Alto,True,Muy alto,False,30.8,0.45
21,Female,Denmark,Undergraduate,Twitter,News,4.7,177,2.9,2.1,7.1,Medium,7.2,1,0.462,Bajo,False,Moderado,False,37.7,0.62
24,Male,USA,Graduate,Facebook,Networking,5.1,155,3.8,1.8,7.2,High,6.3,2,0.587,Medio,False,Alto,False,30.4,0.75
